category_id,category_name,top_k,iou_threshold,gt_count,global_topk_loc_recall,global_topk_class_recall,per_category_topk_class_recall,global_category_retention,loc_to_class_gap,ranking_gap,mean_global_loc_best_iou,mean_global_class_best_iou,mean_per_category_class_best_iou,train_gt_count,valid_gt_count,test_gt_count
70,n02924116,100,0.75,7,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8333333333333334,0.1428571428571428,0.0,0.7830559026123262,0.7718426369155803,0.7718426369155803,15,13,7
171,n04530566,100,0.75,11,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.8571428571428571,0.09090909090909094,0.0,0.6714499323409742,0.5946838369973404,0.6047310588646537,44,16,11
142,n04074963,100,0.75,12,0.5833333333333334,0.5,0.5833333333333334,0.8571428571428571,0.08333333333333337,0.08333333333333337,0.7021828859780245,0.4743478315012184,0.5546301809907624,7,6,12
4,n01503061,100,0.75,53,0.9622641509433962,0.9433962264150944,0.9622641509433962,0.9803921568627451,0.018867924528301883,0.018867924528301883,0.9044281080549277,0.8868901137654966,0.903892427977904,222,28,53
1,n00007846,100,0.75,122,0.7868852459016393,0.7786885245901639,0.7950819672131147,0.9895833333333334,0.008196721311475419,0.016393442622950838,0.8196501383435363,0.8045203173792674,0.8190894508904513,595,141,122
19,n02084071,100,0.75,54,0.9629629629629629,0.9629629629629629,0.9629629629629629,1.0,0.0,0.0,0.9282688901666136,0.9273018931396927,0.9288866621758562,288,48,54
72,n02958343,100,0.75,30,0.7666666666666667,0.7666666666666667,0.8,1.0,0.0,0.033333333333333326,0.8367474820847072,0.83445304927196,0.836639544778144,89,14,30
76,n03001627,100,0.75,13,0.8461538461538461,0.8461538461538461,0.8461538461538461,1.0,0.0,0.0,0.8760714387307623,0.8366149921837717,0.8386710290645046,56,13,13
18,n02076196,100,0.75,10,0.5,0.5,0.6,1.0,0.0,0.09999999999999998,0.7089994966887307,0.6243142250585217,0.6721556197024707,13,1,10
143,n04116512,100,0.75,10,0.0,0.0,0.1,0.0,0.0,0.1,0.04762617859326331,0.026322507988079547,0.099911306844567,37,11,10
39,n02402425,100,0.75,9,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,0.0,0.0,0.8165187425934441,0.7445352864578934,0.7793314442615383,9,2,9
111,n03636649,100,0.75,8,0.375,0.375,0.5,1.0,0.0,0.125,0.577094107094767,0.5739997166689772,0.6978711978693204,34,2,8
29,n02274259,100,0.75,7,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0,0.0,0.0,0.7483683619341991,0.7477308930754657,0.7477375702338166,13,1,7
160,n04356056,100,0.75,7,0.42857142857142855,0.42857142857142855,0.5714285714285714,1.0,0.0,0.14285714285714285,0.6857628591116631,0.6857628591116631,0.7014382964944039,25,13,7
163,n04379243,100,0.75,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,0.0,0.0,0.9161269637636061,0.9161269637636061,0.9161269637636061,54,13,7
15,n01982650,100,0.75,6,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0,0.3333333333333333,0.6135173504441801,0.610142417642738,0.790274307205234,8,12,6
192,n07745940,100,0.75,6,0.5,0.5,0.8333333333333334,1.0,0.0,0.33333333333333337,0.7490655205614525,0.7490655205614525,0.8000213816329116,13,4,6
